NM_MUN,date,precipitation,SIGLA_UF,Lat,Long
Barra do Turvo,2023-02-10,"16,46070862",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2023-02-09,"18,70762062",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2023-02-08,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2023-02-07,"16,37739182",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2023-02-06,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2023-02-05,"9,809699059",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2023-02-04,"9,868737221",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2023-02-03,"23,24829292",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2023-02-02,"39,08872986",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2023-02-01,"13,87353516",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2023-01-31,"37,42747116",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2023-01-30,"41,18563461",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2023-01-29,"38,12878799",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2023-01-28,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2023-01-27,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2023-01-26,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2023-01-25,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2023-01-24,"13,41557598",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2023-01-23,"22,99132919",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2023-01-22,"41,93681717",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2023-01-21,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2023-01-20,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2023-01-19,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2023-01-18,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2023-01-17,"12,63367462",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2023-01-16,"62,60017014",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2023-01-15,"52,07393646",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2023-01-14,"22,72611618",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2023-01-13,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2023-01-12,"8,948428154",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2023-01-11,"19,55337524",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2023-01-10,"15,47867584",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2023-01-09,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2023-01-08,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2023-01-07,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2023-01-06,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2023-01-05,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2023-01-04,"30,52935982",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2023-01-03,"13,33750439",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2023-01-02,"30,10727882",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2023-01-01,"30,6618576",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-12-31,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-12-30,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-12-29,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-12-28,"37,69814682",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-12-27,"15,26347923",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-12-26,"17,31638718",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-12-25,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-12-24,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-12-23,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-12-22,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-12-21,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-12-20,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-12-19,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-12-18,"18,25718689",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-12-17,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-12-16,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-12-15,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-12-14,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-12-13,"36,19500732",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-12-12,"38,38946915",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-12-11,"20,12479019",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-12-10,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-12-09,"28,89703941",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-12-08,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-12-07,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-12-06,"21,85864258",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-12-05,"25,55228233",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-12-04,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-12-03,"49,15670395",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-12-02,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-12-01,"20,39698219",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-11-30,"44,56946182",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-11-29,"22,73264503",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-11-28,"34,95692062",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-11-27,"20,96349335",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-11-26,"12,89231014",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-11-25,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-11-24,"23,70355225",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-11-23,"43,07213593",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-11-22,"40,22441483",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-11-21,"12,63416767",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-11-20,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-11-19,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-11-18,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-11-17,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-11-16,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-11-15,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-11-14,"33,1489563",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-11-13,"14,94788361",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-11-12,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-11-11,"38,80817032",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-11-10,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-11-09,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-11-08,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-11-07,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-11-06,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-11-05,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-11-04,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-11-03,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-11-02,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-11-01,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-10-31,"21,95161247",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-10-30,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-10-29,"23,30580711",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-10-28,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-10-27,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-10-26,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-10-25,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-10-24,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-10-23,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-10-22,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-10-21,"17,54750824",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-10-20,"29,85365486",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-10-19,"9,249000549",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-10-18,"24,82201958",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-10-17,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-10-16,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-10-15,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-10-14,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-10-13,"5,664974213",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-10-12,"36,70722198",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-10-11,"18,40984344",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-10-10,"26,9558773",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-10-09,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-10-08,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-10-07,"21,06597137",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-10-06,"24,55098724",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-10-05,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-10-04,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-10-03,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-10-02,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-10-01,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-09-30,"6,724179268",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-09-29,"8,377653122",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-09-28,"23,78123856",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-09-27,"9,337613106",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-09-26,"6,501524448",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-09-25,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-09-24,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-09-23,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-09-22,"9,702683449",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-09-21,"21,58313751",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-09-20,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-09-19,"13,99165344",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-09-18,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-09-17,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-09-16,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-09-15,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-09-14,"15,07719803",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-09-13,"15,33694172",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-09-12,"12,59094524",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-09-11,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-09-10,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-09-09,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-09-08,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-09-07,"46,91585159",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-09-06,"39,36476517",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-09-05,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-09-04,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-09-03,"6,934241772",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-09-02,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-09-01,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-08-31,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-08-30,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-08-29,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-08-28,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-08-27,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-08-26,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-08-25,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-08-24,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-08-23,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-08-22,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-08-21,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-08-20,"8,239228249",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-08-19,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-08-18,"18,54569435",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-08-17,"45,96387482",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-08-16,"9,927348137",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-08-15,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-08-14,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-08-13,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-08-12,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-08-11,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-08-10,"35,36166382",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-08-09,"22,85176849",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-08-08,"10,43661976",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-08-07,"29,59152985",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-08-06,"5,488690376",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-08-05,"7,55405283",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-08-04,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-08-03,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-08-02,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-08-01,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-07-31,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-07-30,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-07-29,"20,14231873",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-07-28,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-07-27,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-07-26,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-07-25,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-07-24,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-07-23,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-07-22,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-07-21,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-07-20,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-07-19,"13,4822464",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-07-18,"17,95565033",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-07-17,"5,479872704",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-07-16,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-07-15,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-07-14,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-07-13,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-07-12,"11,28668404",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-07-11,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-07-10,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-07-09,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-07-08,"6,949359417",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-07-07,"3,121302843",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-07-06,"14,88425446",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-07-05,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-07-04,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-07-03,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-07-02,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-07-01,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-06-30,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-06-29,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-06-28,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-06-27,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-06-26,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-06-25,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-06-24,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-06-23,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-06-22,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-06-21,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-06-20,"19,05463791",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-06-19,"22,86609268",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-06-18,"26,10981178",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-06-17,"0,02184732258",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-06-16,"0,1634819657",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-06-15,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-06-14,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-06-13,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-06-12,"13,61147213",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-06-11,"14,8419857",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-06-10,"24,47740364",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-06-09,"10,58669281",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-06-08,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-06-07,"29,72300148",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-06-06,"10,58669281",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-06-05,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-06-04,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-06-03,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-06-02,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-06-01,"18,50353622",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-05-31,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-05-30,"60,99597931",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-05-29,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-05-28,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-05-27,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-05-26,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-05-25,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-05-24,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-05-23,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-05-22,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-05-21,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-05-20,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-05-19,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-05-18,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-05-17,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-05-16,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-05-15,"13,26902485",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-05-14,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-05-13,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-05-12,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-05-11,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-05-10,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-05-09,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-05-08,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-05-07,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-05-06,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-05-05,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-05-04,"18,43833733",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-05-03,"6,195041656",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-05-02,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-05-01,"18,18242455",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-04-30,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-04-29,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-04-28,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-04-27,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-04-26,"6,568704605",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-04-25,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-04-24,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-04-23,"33,97709656",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-04-22,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-04-21,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-04-20,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-04-19,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-04-18,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-04-17,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-04-16,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-04-15,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-04-14,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-04-13,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-04-12,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-04-11,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-04-10,"15,39046383",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-04-09,"18,32375908",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-04-08,"44,71422195",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-04-07,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-04-06,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-04-05,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-04-04,"32,7233696",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-04-03,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-04-02,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-04-01,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-03-31,"8,438990593",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-03-30,"19,16361237",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-03-29,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-03-28,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-03-27,"13,74871731",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-03-26,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-03-25,"35,965168",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-03-24,"8,465415955",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-03-23,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-03-22,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-03-21,0,SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-03-20,"15,54515934",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-03-19,"51,8662262",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-03-18,"28,43614578",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-03-17,"17,00671387",SP,"-24,88874209","-48,42697368"
Barra do Turvo,2022-03-16,0,SP,"-24,88874209","-48,42697368"
